#Chip 	 Chn 	 Mem 	 BXID 	 Mean 	 Mean_err 	 RMS
141	13	1	0	-157.147	0.420591	5.5956	
141	13	1	1	-155.223	0.423539	6.33894	
141	13	2	0	-151.309	0.466671	6.20866	
141	13	2	1	-149.125	0.457112	6.08148	
141	13	3	0	-154.58	0.564451	6.13151	
141	13	3	1	-153.795	0.648107	7.04024	
141	19	1	0	-156.348	0.556752	5.56752	
141	28	1	1	-151.906	0.689407	6.96267	
142	5	1	0	-163.47	0.533998	8.93549	
142	5	1	1	-152.267	0.400766	6.89505	
142	5	2	0	-149.729	0.469982	5.52104	
142	5	2	1	-137.075	0.55591	6.06427	
142	8	1	0	-160.489	0.361809	8.72102	
142	8	1	1	-148.065	0.327378	7.7817	
142	8	2	0	-157.806	0.546461	6.97674	
142	8	2	1	-146.046	0.412401	5.78832	
142	9	1	0	-169.146	0.492069	8.53708	
142	9	1	1	-156.45	0.420246	7.32725	
142	9	2	0	-164.891	0.573821	5.90785	
142	9	2	1	-151.814	0.532494	5.90564	
142	18	1	0	-162.101	0.539496	6.86667	
142	18	1	1	-149.02	0.696073	8.60995	
142	26	1	0	-159.853	0.679415	8.45864	
142	26	1	1	-147.291	0.577783	7.09992	
142	27	1	0	-164.514	0.557533	6.66712	
142	27	1	1	-150.32	0.598896	7.85444	
142	33	1	0	-160.229	0.337767	4.91796	
142	33	1	1	-146.495	0.501797	7.49342	
142	34	1	1	-137.777	0.756146	7.6367	
143	1	1	0	-169.131	0.328109	7.45321	
143	1	1	1	-146.101	0.246833	5.60698	
143	1	2	0	-164.678	0.422031	6.34451	
143	1	2	1	-141.341	0.390645	5.75456	
143	1	3	0	-152.982	0.492233	5.84494	
143	1	3	1	-132.515	0.50703	5.91293	
143	2	1	0	-154.846	0.381447	6.32558	
143	2	1	1	-131.287	0.348378	5.98359	
143	2	2	0	-153.966	0.599162	6.56349	
143	2	2	1	-130.343	0.485455	5.53504	
143	5	1	0	-168.989	0.444517	6.22323	
143	5	1	1	-144.693	0.451923	5.99543	
143	7	1	0	-155.563	0.400383	6.01907	
143	7	1	1	-132.982	0.396873	5.89994	
143	25	1	0	-159.723	0.569754	7.42868	
143	25	1	1	-135.744	0.514005	6.93431	
143	27	1	0	-164.154	0.528607	7.38159	
