#Chip 	 Chn 	 Mem 	 BXID 	 Mean 	 Mean_err 	 RMS
144	27	4	0	-171.791	0.620678	7.85102	
144	27	4	1	-147.857	0.562346	7.22347	
144	30	1	0	-160.57	0.297707	8.79119	
144	30	1	1	-136.171	0.181409	5.41194	
144	30	2	0	-145.363	0.260343	5.80979	
144	30	2	1	-122.7	0.371509	8.34862	
144	30	3	0	-149.775	0.568654	9.29188	
144	30	3	1	-128.522	0.459458	7.77013	
144	30	4	0	-144.852	0.612659	7.79787	
144	30	4	1	-123.795	0.607293	7.72958	
144	31	1	0	-148.456	0.28192	8.6389	
144	31	1	1	-126.039	0.298163	9.15121	
144	31	2	0	-136.76	0.267366	6.23599	
144	31	2	1	-115.805	0.360258	8.75804	
144	31	3	0	-150.053	0.422512	7.88186	
144	31	3	1	-127.568	0.354853	6.3676	
144	31	4	0	-139.181	0.592838	8.08523	
144	31	4	1	-117.722	0.539582	7.23925	
144	31	5	0	-145.246	0.85575	9.64382	
144	32	1	0	-150.766	0.267903	7.90656	
144	32	1	1	-129.012	0.226676	6.97926	
144	32	2	0	-157.182	0.289086	6.59852	
144	32	2	1	-133.761	0.347185	7.80202	
144	32	3	0	-126.962	0.494751	9.04191	
144	32	3	1	-105.695	0.416615	7.71583	
144	32	4	0	-145.821	0.588507	8.11201	
144	32	4	1	-123.668	0.57322	7.79664	
144	33	1	0	-157.556	0.343345	9.66868	
144	33	1	1	-135.518	0.184649	5.51171	
144	33	2	0	-155.135	0.317473	7.37056	
144	33	2	1	-133.398	0.282179	6.10447	
144	33	3	0	-146.989	0.429612	7.53967	
144	33	3	1	-125.379	0.296747	5.34968	
144	33	4	0	-159.098	0.413971	5.554	
144	33	4	1	-132.009	0.507719	6.69727	
144	34	1	0	-152.151	0.34645	9.83577	
144	34	1	1	-130.59	0.315256	9.3094	
144	34	2	0	-153.593	0.350099	7.50879	
144	34	2	1	-130.723	0.337249	7.27239	
144	34	3	0	-158.052	0.397019	6.95634	
144	34	3	1	-134.965	0.363949	6.21916	
144	34	4	0	-152.014	0.661111	8.06989	
144	34	4	1	-128.089	0.528132	7.08564	
144	34	5	0	-149.227	0.740087	7.58363	
144	34	5	1	-127.296	0.568242	5.87794	
145	1	1	0	-165.056	0.336041	5.20592	
145	1	1	1	-142.403	0.301016	4.93704	
145	1	2	0	-151.556	0.244881	4.65273	
145	1	2	1	-128.552	0.230077	4.41963	
145	1	3	0	-149.652	0.271222	5.03043	
145	1	3	1	-127	0.364834	6.70739	
145	1	4	0	-148.637	0.263637	4.91102	
145	1	4	1	-125.822	0.246563	4.78739	
145	1	5	0	-149.149	0.2903	5.49274	
145	1	5	1	-125.887	0.309963	5.71543	
145	1	6	0	-150.264	0.288609	5.55901	
145	1	6	1	-128.261	0.259301	4.78127	
145	1	7	0	-161.019	0.277065	4.84665	
145	1	7	1	-137.479	0.294303	5.06338	
145	1	8	0	-154.559	0.595429	9.61945	
145	1	8	1	-131.787	0.358623	5.8709	
145	1	9	0	-163.705	0.39639	5.81222	
145	1	9	1	-140.38	0.392478	5.57816	
145	1	10	0	-154.043	0.751225	9.67885	
145	1	10	1	-131.703	0.411493	5.12304	
145	1	11	0	-164.124	0.450716	4.99868	
145	1	11	1	-140.578	0.711995	7.43344	
145	2	1	0	-168.821	0.379097	4.83998	
145	2	1	1	-145.806	0.340397	4.65486	
145	2	2	0	-157.619	0.35396	5.17799	
145	2	2	1	-133.715	0.338496	5.14469	
145	2	3	0	-158.904	0.349415	5.15905	
145	2	3	1	-135.308	0.368643	5.48027	
145	2	4	0	-157.716	0.351301	5.36237	
145	2	4	1	-135.144	0.324774	5.04185	
145	2	5	0	-154.534	0.329974	5.17544	
145	2	5	1	-131.979	0.365666	5.485	
145	2	6	0	-165.727	0.347628	5.19119	
145	2	6	1	-142.777	0.404541	5.70675	
