#Module 	 Chip 	 Chn 	 MIP 	 MIP_Error
2	0	1	77.5168	6.45973	0	0
2	0	2	77.5168	5.96283	0	0
2	0	3	77.5168	5.53691	0	0
2	0	4	73.948	2.12938	0	0
2	0	5	89.9084	2.38929	0	0
2	0	6	84.4884	2.51227	0	0
2	0	7	77.5168	5.16779	0	0
2	0	8	77.5168	4.8448	0	0
2	0	9	77.5168	4.55981	0	0
2	0	10	77.5168	4.30649	0	0
2	0	11	77.5168	4.07983	0	0
2	0	12	77.5168	3.87584	0	0
2	0	13	77.5168	3.69128	0	0
2	0	14	77.5168	3.52349	0	0
2	0	15	77.5168	3.3703	0	0
2	0	16	77.5168	3.22987	0	0
2	0	17	77.5168	3.10067	0	0
2	0	18	77.5168	2.98142	0	0
2	0	19	77.5168	2.87099	0	0
2	0	20	77.5168	2.76846	0	0
2	0	21	77.5168	2.67299	0	0
2	0	22	77.5168	2.58389	0	0
2	0	23	77.5168	2.50054	0	0
2	0	24	77.5168	2.4224	0	0
2	0	25	94.5396	2.73483	0	0
2	0	26	74.9368	2.05248	0	0
2	0	27	73.6297	2.08674	0	0
2	0	28	77.5168	2.34899	0	0
2	0	29	68.3095	2.16014	0	0
2	0	30	82.3855	2.41269	0	0
2	0	31	78.5905	2.27155	0	0
2	0	32	68.0204	2.03614	0	0
2	0	33	77.5168	2.27991	0	0
2	0	34	77.5168	2.21477	0	0
2	0	35	63.9279	1.88268	0	0
2	1	0	80.9443	2.39004	0	0
2	1	1	109.515	4.56313	0	0
2	1	2	109.515	4.38061	0	0
2	1	3	82.1643	2.37287	0	0
2	1	4	91.6541	2.42373	0	0
2	1	5	109.515	4.21212	0	0
2	1	6	83.6192	2.20203	0	0
2	1	7	102.805	2.697	0	0
2	1	8	109.282	3.00108	0	0
2	1	9	88.2137	2.49606	0	0
2	1	10	89.6683	2.80487	0	0
2	1	11	109.515	4.05612	0	0
2	1	12	108.441	3.02628	0	0
2	1	13	122.076	3.22709	0	0
2	1	14	95.1969	2.776	0	0
2	1	15	90.1527	2.62445	0	0
2	1	16	95.0212	2.81924	0	0
2	1	17	109.515	3.91126	0	0
2	1	18	109.515	3.77639	0	0
2	1	19	108.4	3.03581	0	0
2	1	20	111.996	2.89558	0	0
2	1	21	113.573	2.86723	0	0
2	1	22	108.187	2.74001	0	0
2	1	23	115.197	2.97239	0	0
2	1	24	155.601	4.81343	0	0
2	1	25	154.934	3.87213	0	0
2	1	26	153.401	3.69668	0	0
2	1	27	116.363	3.02267	0	0
2	1	28	109.515	3.65051	0	0
2	1	29	109.515	3.53275	0	0
2	1	30	109.515	3.42235	0	0
2	1	31	109.515	3.31864	0	0
2	1	32	109.515	3.22104	0	0
2	1	33	109.515	3.12901	0	0
2	1	34	102.766	3.14018	0	0
2	1	35	148.709	3.93113	0	0
2	2	0	92.9912	2.13787	0	0
2	2	1	82.2723	2.02971	0	0
2	2	2	96.3406	2.83355	0	0
2	2	3	82.0204	2.27659	0	0
2	2	4	80.3582	2.25668	0	0
2	2	5	97.5613	2.6093	0	0
2	2	6	86.8745	2.28065	0	0
2	2	7	99.8417	2.61477	0	0
2	2	8	88.0006	1.93513	0	0
2	2	9	85.6744	1.86957	0	0
2	2	10	80.7382	1.83876	0	0
2	2	11	85.5261	2.32343	0	0
2	2	12	76.7806	1.86715	0	0
2	2	13	82.1296	1.94885	0	0
2	2	14	90.9249	2.29109	0	0
2	2	15	71.0928	1.92495	0	0
2	2	16	105.418	2.60075	0	0
2	2	17	96.3406	2.75259	0	0
2	2	18	127.814	3.51133	0	0
2	2	19	141.416	3.26325	0	0
2	2	20	125.475	2.77875	0	0
2	2	21	138.178	3.1069	0	0
2	2	22	134.878	2.89409	0	0
2	2	23	121.937	2.70503	0	0
2	2	24	74.3973	1.90014	0	0
2	2	25	109.35	2.25476	0	0
2	2	26	104.326	2.11072	0	0
2	2	27	93.1379	1.88668	0	0
2	2	28	91.1754	2.09116	0	0
2	2	29	77.2746	1.79854	0	0
2	2	30	86.4714	1.9433	0	0
2	2	31	97.4451	2.20953	0	0
2	2	32	90.7947	2.10752	0	0
2	2	33	84.29	2.40436	0	0
2	2	34	78.6958	1.85642	0	0
2	2	35	110.318	2.31953	0	0
2	3	0	88.8966	1.57395	0	0
2	3	1	97.8085	2.31568	0	0
2	3	2	92.7316	2.18997	0	0
2	3	3	80.8125	2.12371	0	0
2	3	4	108.304	2.44758	0	0
2	3	5	97.9262	2.79789	0	0
2	3	6	106.619	2.48288	0	0
2	3	7	108.62	3.08461	0	0
2	3	8	85.499	1.38081	0	0
2	3	9	103.365	1.52552	0	0
2	3	10	109.651	1.76421	0	0
2	3	11	105.099	1.99189	0	0
2	3	12	102.424	2.50562	0	0
2	3	13	90.3596	1.97181	0	0
2	3	14	102.535	2.11785	0	0
2	3	15	118.266	2.47463	0	0
2	3	16	90.6609	2.0232	0	0
2	3	17	126.384	2.7365	0	0
2	3	18	127.799	3.08509	0	0
2	3	19	100.567	2.34383	0	0
2	3	20	101.859	2.18459	0	0
2	3	21	92.5098	2.03972	0	0
2	3	22	96.1503	2.25256	0	0
2	3	23	95.0629	2.56365	0	0
2	3	24	101.588	2.23069	0	0
2	3	25	78.4804	2.22869	0	0
2	3	26	82.9449	2.11914	0	0
2	3	27	84.1775	2.21597	0	0
2	3	28	95.917	2.77467	0	0
2	3	29	103.388	2.10908	0	0
2	3	30	82.7652	1.78746	0	0
2	3	31	88.1964	1.9638	0	0
2	3	32	89.3291	1.92562	0	0
2	3	33	99.1005	2.36221	0	0
2	3	34	104.108	2.9271	0	0
2	3	35	85.4384	2.17224	0	0
3	0	0	481.902	4.9279	0	0
3	0	1	593.944	5.61501	0	0
3	0	2	451.16	4.58556	0	0
3	0	3	486.025	5.49786	0	0
3	0	4	559.286	8.38688	0	0
3	0	5	551.412	8.61582	0	0
3	0	6	577.287	7.07224	0	0
3	0	7	560.743	6.03683	0	0
3	0	8	478.662	5.42988	0	0
3	0	9	441.043	5.22503	0	0
3	0	10	492.002	6.61315	0	0
3	0	11	463.243	6.68842	0	0
3	0	12	526.88	6.58343	0	0
3	0	13	535.002	5.57294	0	0
3	0	14	420.112	4.58653	0	0
3	0	15	447.532	5.19754	0	0
3	0	16	495.345	6.29292	0	0
3	0	17	474.694	8.09463	0	0
3	0	18	517.075	6.27461	0	0
3	0	19	540.874	6.54752	0	0
3	0	20	458.737	6.0639	0	0
3	0	21	431.797	6.36719	0	0
3	0	22	514.689	7.81809	0	0
3	0	23	431.971	6.84548	0	0
3	0	24	500.311	6.94407	0	0
3	0	25	508.881	6.91093	0	0
3	0	26	457.54	6.52897	0	0
3	0	27	477.123	6.46179	0	0
3	0	28	545.866	9.71821	0	0
3	0	29	374.867	7.48389	0	0
3	0	30	448.345	6.73993	0	0
3	0	31	460.664	6.49339	0	0
3	0	32	490.502	6.88056	0	0
3	0	33	568.648	7.16771	0	0
3	0	34	550.78	8.25377	0	0
3	0	35	542.914	17.1172	0	0
3	1	0	604.676	8.0861	0	0
3	1	1	535.672	5.96444	0	0
3	1	2	388.052	5.07095	0	0
3	1	3	498.232	5.16781	0	0
3	1	4	595.202	4.49302	0	0
3	1	5	453.816	5.47083	0	0
3	1	6	534.476	10.1534	0	0
3	1	7	489.319	5.7247	0	0
3	1	8	459.217	5.03904	0	0
3	1	9	480.032	5.27635	0	0
3	1	10	514.297	5.79437	0	0
3	1	11	510.492	5.47872	0	0
3	1	12	466.791	6.35399	0	0
3	1	13	458.279	4.6131	0	0
3	1	14	378.914	5.80886	0	0
3	1	15	439.976	4.9792	0	0
3	1	16	514.788	5.39496	0	0
3	1	17	518.507	4.99442	0	0
3	1	18	495.931	6.69505	0	0
3	1	19	496.858	5.97455	0	0
3	1	20	501.24	6.13646	0	0
3	1	21	485.886	6.37505	0	0
3	1	22	465.858	5.93269	0	0
3	1	23	491.829	6.16135	0	0
3	1	24	509.156	9.60843	0	0
3	1	25	397.568	6.79926	0	0
3	1	26	453.35	6.81748	0	0
3	1	27	489.648	6.7252	0	0
3	1	28	529.673	7.65874	0	0
3	1	29	626.775	8.70101	0	0
3	1	30	527.784	8.73834	0	0
3	1	31	510.237	9.2178	0	0
3	1	32	545.773	8.55384	0	0
3	1	33	468.711	7.57464	0	0
3	1	34	531.324	8.20241	0	0
3	1	35	592.019	9.40187	0	0
3	2	0	501.616	7.43481	0	0
3	2	1	468.71	6.36304	0	0
3	2	2	481.764	6.16886	0	0
3	2	3	496.788	7.683	0	0
3	2	4	504.665	7.58745	0	0
3	2	5	547.292	9.04028	0	0
3	2	6	380.389	7.11661	0	0
3	2	7	534.152	9.18498	0	0
3	2	8	539.046	8.4267	0	0
3	2	9	525.512	8.3122	0	0
3	2	10	522.268	7.83794	0	0
3	2	11	528.967	7.68234	0	0
3	2	12	490.859	14.0246	0	0
3	2	13	476.236	8.55621	0	0
3	2	14	485.824	7.52064	0	0
3	2	15	454.455	7.47929	0	0
3	2	16	498.467	7.29187	0	0
3	2	17	564.166	7.91622	0	0
3	2	18	360.575	6.94828	0	0
3	2	19	471.825	7.06265	0	0
3	2	20	456.225	6.28156	0	0
3	2	21	480.609	6.39903	0	0
3	2	22	517.3	7.16884	0	0
3	2	23	498.928	8.10328	0	0
3	2	24	479.214	13.1107	0	0
3	2	25	510.517	9.43946	0	0
3	2	26	458.205	5.85903	0	0
3	2	27	467.076	6.35551	0	0
3	2	28	517.675	6.85317	0	0
3	2	29	480.73	10.7737	0	0
3	2	30	486.81	7.29678	0	0
3	2	31	531.961	12.5734	0	0
3	2	32	353.26	4.57662	0	0
3	2	33	483.808	6.48022	0	0
3	2	34	569.907	8.0605	0	0
3	2	35	545.133	5.90135	0	0
3	3	0	520.898	14.8828	0	0
3	3	1	488.786	6.58122	0	0
3	3	2	526.792	6.89279	0	0
3	3	3	485.889	6.13969	0	0
3	3	4	526.477	7.49666	0	0
3	3	5	479.799	7.83404	0	0
3	3	6	543.144	7.31644	0	0
3	3	7	495.987	7.08192	0	0
3	3	8	546.552	8.21999	0	0
3	3	9	562.599	7.76312	0	0
3	3	10	427.435	7.11503	0	0
3	3	11	511.21	8.45813	0	0
3	3	12	502.521	6.98013	0	0
3	3	13	503.699	6.61846	0	0
3	3	14	477.221	6.84756	0	0
3	3	15	412.278	5.62029	0	0
3	3	16	507.368	6.92109	0	0
3	3	17	549.887	9.08067	0	0
3	3	18	568.081	6.36408	0	0
3	3	19	585.192	6.89225	0	0
3	3	20	508.848	6.36907	0	0
3	3	21	456.81	5.94565	0	0
3	3	22	494.468	6.96364	0	0
3	3	23	515.373	7.56593	0	0
3	3	24	557.356	5.86074	0	0
3	3	25	581.507	6.27019	0	0
3	3	26	506.501	5.58011	0	0
3	3	27	548.327	7.23175	0	0
3	3	28	557.73	6.85843	0	0
3	3	29	567.513	8.04356	0	0
3	3	30	548.292	5.45031	0	0
3	3	31	595.697	5.87785	0	0
3	3	32	557.61	6.23817	0	0
3	3	33	522.268	5.97747	0	0
3	3	34	538.304	6.23328	0	0
3	3	35	473.893	6.86874	0	0
4	0	0	538.942	5.61337	0	0
4	0	1	855.17	8.36195	0	0
4	0	2	918.255	9.71821	0	0
4	0	3	1017.74	12.1168	0	0
4	0	4	872.667	13.4304	0	0
4	0	5	774.442	12.4441	0	0
4	0	6	754.648	9.47763	0	0
4	0	7	837.104	9.37024	0	0
4	0	8	773.262	9.05221	0	0
4	0	9	906.869	11.219	0	0
4	0	10	885.891	12.3029	0	0
4	0	11	814.408	12.1553	0	0
4	0	12	697.286	8.83703	0	0
4	0	13	766.321	8.27453	0	0
4	0	14	854.467	9.64776	0	0
4	0	15	733.941	8.89055	0	0
4	0	16	651.865	8.61078	0	0
4	0	17	898.05	15.7918	0	0
4	0	18	682.628	8.54421	0	0
4	0	19	894.984	11.2119	0	0
4	0	20	779.286	10.6136	0	0
4	0	21	822.713	12.5609	0	0
4	0	22	943.382	14.8183	0	0
4	0	23	725.021	11.8269	0	0
4	0	24	697.953	10.021	0	0
4	0	25	740.031	10.4054	0	0
4	0	26	812.419	12.0177	0	0
4	0	27	743.575	10.5538	0	0
4	0	28	900.15	16.4757	0	0
4	0	29	972.511	20.0273	0	0
4	0	30	752.896	11.6452	0	0
4	0	31	788.983	11.3939	0	0
4	0	32	661.915	9.48501	0	0
4	0	33	954.956	12.5004	0	0
4	0	34	686.143	10.4249	0	0
4	0	35	803.168	22.9477	0	0
4	1	0	858.842	12.2792	0	0
4	1	1	885.806	10.6193	0	0
4	1	2	932.922	12.8135	0	0
4	1	3	872.247	9.69043	0	0
4	1	4	691.991	6.27374	0	0
4	1	5	799.165	9.89189	0	0
4	1	6	735.534	14.1869	0	0
4	1	7	723.526	9.02927	0	0
4	1	8	735.041	21.0012	0	0
4	1	9	782.32	9.18218	0	0
4	1	10	699.123	8.17534	0	0
4	1	11	676.18	7.7133	0	0
4	1	12	727.918	10.448	0	0
4	1	13	793.866	8.6438	0	0
4	1	14	760.659	11.8882	0	0
4	1	15	741.272	8.67296	0	0
4	1	16	667.805	7.44075	0	0
4	1	17	630.277	6.74952	0	0
4	1	18	825.818	11.8998	0	0
4	1	19	758.709	9.64963	0	0
4	1	20	782.485	10.1724	0	0
4	1	21	699.878	9.53828	0	0
4	1	22	725.726	9.72838	0	0
4	1	23	680.073	8.94214	0	0
4	1	24	726.642	14.1396	0	0
4	1	25	722.95	12.7463	0	0
4	1	26	695.84	10.9327	0	0
4	1	27	613.576	8.99404	0	0
4	1	28	571.161	8.65793	0	0
4	1	29	753.704	11.0576	0	0
4	1	30	729.488	12.583	0	0
4	1	31	779.017	14.618	0	0
4	1	32	761.219	12.6032	0	0
4	1	33	786.864	13.4748	0	0
4	1	34	570.348	9.21837	0	0
4	1	35	563.5	9.13396	0	0
4	2	0	569.728	8.52909	0	0
4	2	1	628.117	8.5979	0	0
4	2	2	759.195	9.9184	0	0
4	2	3	630.891	9.85406	0	0
4	2	4	663.615	10.0295	0	0
4	2	5	728.954	12.2276	0	0
4	2	6	616.88	11.6186	0	0
4	2	7	688.396	11.9816	0	0
4	2	8	636.506	10.0817	0	0
4	2	9	673.086	10.7395	0	0
4	2	10	626.453	9.49389	0	0
4	2	11	577.188	8.41736	0	0
4	2	12	657.758	18.7931	0	0
4	2	13	648.33	11.7995	0	0
4	2	14	730.953	11.4239	0	0
4	2	15	610.399	10.1298	0	0
4	2	16	611.047	8.96661	0	0
4	2	17	617.701	8.67082	0	0
4	2	18	633.091	12.2475	0	0
4	2	19	693.976	10.388	0	0
4	2	20	705.981	9.78173	0	0
4	2	21	709.193	9.53765	0	0
4	2	22	675.26	9.4306	0	0
4	2	23	623.515	10.1901	0	0
4	2	24	516.966	14.2452	0	0
4	2	25	564.785	10.5077	0	0
4	2	26	701.827	9.03199	0	0
4	2	27	678.217	9.32307	0	0
4	2	28	689.366	9.17038	0	0
4	2	29	567.82	13.037	0	0
4	2	30	642.514	9.68736	0	0
4	2	31	760.358	18.2282	0	0
4	2	32	667.658	8.6966	0	0
4	2	33	852.732	11.5636	0	0
4	2	34	594.289	8.51507	0	0
4	2	35	726.54	8.00866	0	0
4	3	0	778.856	22.253	0	0
4	3	1	673.856	9.91072	0	0
4	3	2	807.144	11.6416	0	0
4	3	3	654.12	9.2322	0	0
4	3	4	946.092	14.4885	0	0
4	3	5	765.685	13.6317	0	0
4	3	6	654.87	10.2436	0	0
4	3	7	793.329	13.2609	0	0
4	3	8	803.962	14.1373	0	0
4	3	9	791.691	12.4881	0	0
4	3	10	779.732	14.6884	0	0
4	3	11	773.06	14.2988	0	0
4	3	12	760.349	12.6287	0	0
4	3	13	664.892	10.4452	0	0
4	3	14	811.613	13.7051	0	0
4	3	15	967.75	15.7197	0	0
4	3	16	834.434	14.0286	0	0
4	3	17	783.459	14.7981	0	0
4	3	18	702.632	9.54043	0	0
4	3	19	787.692	11.2631	0	0
4	3	20	657.918	9.98567	0	0
4	3	21	735.925	11.5597	0	0
4	3	22	782.504	13.1592	0	0
4	3	23	864.547	15.1582	0	0
4	3	24	693.647	8.86527	0	0
4	3	25	820.372	11.009	0	0
4	3	26	667.496	9.04752	0	0
4	3	27	809.553	12.8923	0	0
4	3	28	778.209	11.7992	0	0
4	3	29	854.905	14.5485	0	0
4	3	30	761.407	9.27442	0	0
4	3	31	799.35	9.6588	0	0
4	3	32	868.116	11.996	0	0
4	3	33	828.297	11.4875	0	0
4	3	34	839.922	12.122	0	0
4	3	35	741.436	12.8139	0	0
5	0	0	848.851	9.43226	0	0
5	0	1	889.727	9.62669	0	0
5	0	2	873.487	9.99005	0	0
5	0	3	950.895	12.0861	0	0
5	0	4	810.73	13.1225	0	0
5	0	5	785.269	13.3039	0	0
5	0	6	835.625	10.996	0	0
5	0	7	832.695	10.2381	0	0
5	0	8	748.292	9.5582	0	0
5	0	9	699.744	9.33075	0	0
5	0	10	829.193	12.3376	0	0
5	0	11	727.811	11.7191	0	0
5	0	12	758.881	10.1985	0	0
5	0	13	678.335	7.84268	0	0
5	0	14	678.526	8.3363	0	0
5	0	15	785.004	10.239	0	0
5	0	16	595.86	8.54725	0	0
5	0	17	727.121	13.2798	0	0
5	0	18	837.199	11.3592	0	0
5	0	19	591.742	8.12361	0	0
5	0	20	757.074	11.1023	0	0
5	0	21	912.362	14.9407	0	0
5	0	22	881.537	14.9306	0	0
5	0	23	792.859	24.7769	0	0
5	0	24	801.741	12.3948	0	0
5	0	25	812.842	12.5619	0	0
5	0	26	783.549	12.483	0	0
5	0	27	854.58	13.1802	0	0
5	0	28	759.876	14.3017	0	0
5	0	29	944.578	20.5295	0	0
5	0	30	844.553	14.0195	0	0
5	0	31	792.859	24.026	0	0
5	0	32	792.859	23.3194	0	0
5	0	33	744.93	10.4982	0	0
5	0	34	788.891	12.9049	0	0
5	0	35	792.859	22.6531	0	0
5	1	0	889.992	16.187	0	0
5	1	1	891.36	26.2165	0	0
5	1	2	844.085	14.7115	0	0
5	1	3	988.507	14.2176	0	0
5	1	4	893.613	9.68349	0	0
5	1	5	863.532	12.5825	0	0
5	1	6	929.576	20.5409	0	0
5	1	7	948.456	15.4369	0	0
5	1	8	952.245	14.7286	0	0
5	1	9	916.027	14.1769	0	0
5	1	10	935.466	13.9142	0	0
5	1	11	899.906	13.6178	0	0
5	1	12	854.654	15.9338	0	0
5	1	13	752.281	12.0108	0	0
5	1	14	902.103	16.5782	0	0
5	1	15	874.354	14.197	0	0
5	1	16	768.03	11.4351	0	0
5	1	17	891.36	25.4674	0	0
5	1	18	877.732	16.4357	0	0
5	1	19	929.115	15.9742	0	0
5	1	20	889.934	15.2466	0	0
5	1	21	988.888	17.6983	0	0
5	1	22	789.77	13.9985	0	0
5	1	23	970.082	17.1703	0	0
5	1	24	768.053	18.0431	0	0
5	1	25	943.676	21.3975	0	0
5	1	26	862.14	17.5183	0	0
5	1	27	783.342	14.8918	0	0
5	1	28	906.123	18.3703	0	0
5	1	29	985.54	18.4028	0	0
5	1	30	757.213	16.1438	0	0
5	1	31	857.387	19.5773	0	0
5	1	32	965.551	20.0246	0	0
5	1	33	969.931	20.9376	0	0
5	1	34	952.704	19.4754	0	0
5	1	35	896.231	17.7306	0	0
5	2	0	772.792	12.6995	0	0
5	2	1	763.707	11.1315	0	0
5	2	2	699.818	10.3004	0	0
5	2	3	690.275	11.2125	0	0
5	2	4	686.86	11.4524	0	0
5	2	5	675.72	11.4299	0	0
5	2	6	792.597	16.1721	0	0
5	2	7	678.551	12.2625	0	0
5	2	8	710.081	12.261	0	0
5	2	9	757.098	22.2676	0	0
5	2	10	630.212	10.4356	0	0
5	2	11	771.722	12.4181	0	0
5	2	12	757.098	21.6314	0	0
5	2	13	906.418	17.6145	0	0
5	2	14	727.4	12.2971	0	0
5	2	15	661.982	11.88	0	0
5	2	16	690.678	11.0825	0	0
5	2	17	781.092	12.1645	0	0
5	2	18	760.818	15.9092	0	0
5	2	19	812.907	13.7074	0	0
5	2	20	789.36	11.9889	0	0
5	2	21	740.24	10.7678	0	0
5	2	22	680.036	10.1577	0	0
5	2	23	728.793	12.2786	0	0
5	2	24	863.117	25.105	0	0
5	2	25	772.145	15.4491	0	0
5	2	26	843.655	12.2269	0	0
5	2	27	709.177	10.4619	0	0
5	2	28	779.43	11.2279	0	0
5	2	29	771.566	18.2418	0	0
5	2	30	668.267	11.2017	0	0
5	2	31	827.593	20.4111	0	0
5	2	32	886.015	13.01	0	0
5	2	33	847.03	12.2195	0	0
5	2	34	795.646	11.988	0	0
5	2	35	825.631	9.95315	0	0
5	3	0	944.549	28.6227	0	0
5	3	1	994.934	14.0494	0	0
5	3	2	952.451	13.4657	0	0
5	3	3	1042.23	14.2598	0	0
5	3	4	945.695	13.8179	0	0
5	3	5	929.386	16.0239	0	0
5	3	6	944.549	27.7808	0	0
5	3	7	1000.5	15.7936	0	0
5	3	8	909.434	14.851	0	0
5	3	9	899.376	13.6238	0	0
5	3	10	1052.13	18.6928	0	0
5	3	11	921.229	16.0536	0	0
5	3	12	926.696	14.096	0	0
5	3	13	857.883	12.3812	0	0
5	3	14	844.888	13.1789	0	0
5	3	15	815.439	12.1155	0	0
5	3	16	809.704	12.2165	0	0
5	3	17	920.34	16.2492	0	0
5	3	18	986.044	12.3217	0	0
5	3	19	919.746	11.9761	0	0
5	3	20	1004.24	13.8943	0	0
5	3	21	1012.66	14.7289	0	0
5	3	22	956.979	14.7718	0	0
5	3	23	1084.08	17.5908	0	0
5	3	24	917.735	11.6864	0	0
5	3	25	847.785	10.1482	0	0
5	3	26	859.089	10.5683	0	0
5	3	27	953.227	13.5267	0	0
5	3	28	1023.48	14.284	0	0
5	3	29	939.844	14.6672	0	0
5	3	30	958.817	10.7992	0	0
5	3	31	924.054	10.0512	0	0
5	3	32	871.374	10.9722	0	0
5	3	33	944.549	26.9871	0	0
5	3	34	1036.77	13.4942	0	0
5	3	35	1051.87	16.8111	0	0
6	0	0	105.446	7.53184	0	0
6	0	1	105.446	7.02972	0	0
